2.4507,1.5087,2.1470000000000002,0.0
1.9952,1.6867,2.6938,0.0
1.9952,1.6867,2.6938,0.0
1.2116,1.8847999999999998,2.9489,1.5
1.2116,1.8847999999999998,2.9489,1.5
1.2116,1.8847999999999998,2.9489,1.5
1.2116,1.8847999999999998,2.9489,1.5
1.2116,1.8847999999999998,2.9489,1.5
1.2116,1.8847999999999998,2.9489,1.5
2.4983999999999997,1.8159999999999996,1.2073,1.5
1.2116,1.8847999999999998,2.9489,1.5
1.9952,1.6867,2.6938,0.0
1.9952,1.6867,2.6938,0.0
1.2116,1.8847999999999998,2.9489,1.5
1.1113,2.1306000000000003,2.9091,1.5
1.2116,1.8847999999999998,2.9489,1.5
2.2659,1.9499,1.7142,1.5
1.7708,1.9942999999999997,2.5244,0.0
0.9872,2.1924,2.7795,0.0
0.9872,2.1924,2.7795,0.0
2.6515999999999997,2.2334,1.4762,1.5
0.8869,2.4382,2.7397,0.0
1.4823,2.148,1.9693,0.0
0.8869,2.4382,2.7397,0.0
0.8869,2.4382,2.7397,0.0
1.8679999999999999,2.4315,1.7313000000000003,1.5
1.2541,2.2753,2.6315,0.0
1.0191,2.8531,1.4649,1.5
1.2877999999999998,2.6981,1.469,0.0
1.5050999999999999,2.8908,1.2667000000000002,0.0
1.2116,1.8847999999999998,2.9489,1.5
1.9952,1.6867,2.6938,0.0
1.1113,2.1306000000000003,2.9091,1.5
1.2116,1.8847999999999998,2.9489,1.5
0.8869,2.4382,2.7397,0.0
1.2116,1.8847999999999998,2.9489,1.5
1.7708,1.9942999999999997,2.5244,0.0
2.2337,2.5672,1.044,0.0
1.6606,1.7435000000000003,2.9275,0.0
2.6515999999999997,2.2334,1.4762,1.5
1.9952,1.6867,2.6938,0.0
1.9952,1.6867,2.6938,0.0
2.5393,1.1933,1.2391999999999999,0.0
2.7214,1.7719,1.1674,1.5
2.7214,1.7719,1.1674,1.5
1.5050999999999999,2.8908,1.2667000000000002,0.0
1.9952,1.6867,2.6938,0.0
1.5050999999999999,2.8908,1.2667000000000002,0.0
2.6515999999999997,2.2334,1.4762,1.5
1.6606,1.7435000000000003,2.9275,0.0
1.7708,1.9942999999999997,2.5244,0.0
1.9952,1.6867,2.6938,0.0
2.7214,1.7719,1.1674,1.5
2.6487,1.4515,2.3996,0.0
1.9952,1.6867,2.6938,0.0
2.6487,1.4515,2.3996,0.0
1.9952,1.6867,2.6938,0.0
1.9952,1.6867,2.6938,0.0
1.9952,1.6867,2.6938,0.0
1.8948999999999998,1.9325000000000003,2.654,0.0
2.6832,1.6492,1.45,0.0
2.5237,2.1149,2.1782,0.0
2.7915,1.5962,2.122,0.0
2.8273,1.9627,1.0372,3.0
2.047,1.2172999999999998,1.3639000000000001,0.0
2.6487,1.4515,2.3996,0.0
2.4093999999999998,2.2965,0.605,1.5
2.6487,1.4515,2.3996,0.0
2.8562000000000003,1.9868999999999999,0.9513,1.5
2.6487,1.4515,2.3996,0.0
2.245,1.1601,1.6164999999999998,0.0
2.1483,2.0401,1.4441,0.0
2.7915,1.5962,2.122,0.0
2.7915,1.5962,2.122,0.0
2.7915,1.5962,2.122,0.0
2.7915,1.5962,2.122,0.0
2.6832,1.6492,1.45,0.0
2.7915,1.5962,2.122,0.0
2.7915,1.5962,2.122,0.0
2.8273,1.9627,1.0372,3.0
2.8562000000000003,1.9868999999999999,0.9513,1.5
2.7915,1.5962,2.122,0.0
2.7373,1.1361,1.4918,0.0
2.7915,1.5962,2.122,0.0
2.7915,1.5962,2.122,0.0
2.8562000000000003,1.9868999999999999,0.9513,1.5
2.7373,1.1361,1.4918,0.0
2.7915,1.5962,2.122,0.0
2.7915,1.5962,2.122,0.0
2.8273,1.9627,1.0372,3.0
2.8562000000000003,1.9868999999999999,0.9513,1.5
2.8562000000000003,1.9868999999999999,0.9513,1.5
2.7915,1.5962,2.122,0.0
2.7373,1.1361,1.4918,0.0
2.7915,1.5962,2.122,0.0
2.9194,1.7147000000000001,1.42,1.5
2.8204000000000002,1.6204,2.0361000000000002,0.0
2.8562000000000003,1.9868999999999999,0.9513,1.5
2.9194,1.7147000000000001,1.42,1.5
2.8562000000000003,1.9868999999999999,0.9513,1.5
