var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,obj_0,obj_1,obj_2,obj_3,obj_4,obj_5
0,4,2,0,1,2,2,4,4.928400000000001,6.6754,3.7910000000000004,6.3946,6.2859,5.0
1,1,2,1,3,3,2,1,2.8696,6.7787999999999995,3.8068,5.555300000000001,7.1854,6.0
0,4,2,4,4,0,4,1,3.7269,7.391900000000001,6.4806,6.3808,5.186,5.0
2,4,4,4,4,4,4,2,3.2476,7.0254,5.4673,5.8657,5.1433,7.0
0,1,2,4,4,4,1,2,4.1439,7.5201,4.4254,6.4438,5.2118,5.0
0,4,2,4,4,3,0,4,4.3423,7.150199999999999,4.2489,7.1159,5.229699999999999,5.0
0,1,2,3,3,2,4,1,3.8689000000000004,7.0318,5.658799999999999,5.931,6.753300000000001,4.0
0,4,2,4,4,2,4,4,4.2706,7.1743,5.7858,6.482399999999999,5.503399999999999,6.0
2,4,2,4,4,0,1,2,3.1692000000000005,7.0565,5.8898,6.9447,5.553,5.0
0,1,2,4,3,2,4,3,4.101,7.3106,5.395099999999999,5.900099999999999,6.087700000000001,4.0
0,2,4,4,4,0,2,2,4.4312000000000005,7.383399999999999,5.3513,5.7452000000000005,4.1838,6.0
0,4,4,4,3,4,3,3,4.2107,7.3945,4.2244,5.5313,4.7554,6.0
2,1,2,1,2,2,1,1,2.5179000000000005,6.5394,5.5508,6.506200000000001,6.8936,7.0
0,1,4,4,3,0,1,1,3.4395000000000002,7.5981000000000005,5.257099999999999,6.2654000000000005,5.2862,5.0
2,2,2,4,2,1,4,1,2.9859,6.488700000000001,6.9341,5.7719000000000005,6.004999999999999,6.0
2,4,2,3,1,2,2,4,3.9627999999999997,6.2639,4.9975000000000005,6.491599999999999,7.0702,5.0
2,4,2,0,3,2,2,1,3.5138999999999996,6.5883,5.0714,6.4346,6.962,4.0
2,4,2,3,3,1,4,1,2.8646000000000003,6.492,6.348800000000001,5.853400000000001,7.0701,5.0
0,1,4,4,4,0,4,1,3.4462,7.484000000000001,5.9447,5.9573,5.048,6.0
0,2,2,0,4,4,2,2,4.9679,7.0744,3.8751,5.7281,5.1193,6.0
0,1,2,4,3,0,1,1,3.5038000000000005,7.5504,5.3267,6.6095,5.8388,4.0
2,4,2,4,3,0,4,1,2.6718000000000006,7.008,6.4382,6.3755,6.322900000000001,4.0
2,4,4,4,4,2,1,2,3.5471,6.9711,5.7954,6.6083,5.2459999999999996,6.0
2,4,2,4,4,2,1,1,3.4471000000000003,6.9538,6.442,7.0553,5.9681,6.0
0,4,2,4,2,0,4,1,3.3935,7.1354,6.739300000000001,6.2776000000000005,5.2805,5.0
2,4,2,0,4,2,0,4,3.7044999999999995,6.4887,4.3028,7.025799999999999,6.416799999999999,6.0
2,1,2,3,3,3,1,4,3.1675000000000004,6.6233,4.3734,6.8421,7.313199999999999,5.0
2,1,2,4,4,3,1,4,3.2513000000000005,6.8947,4.7040999999999995,7.2202,6.4060999999999995,5.0
2,2,2,2,2,2,2,2,3.856,6.3606,5.8689,6.1713,5.9254,8.0
1,1,2,1,1,2,1,1,3.3081,6.672,4.2627999999999995,5.7700000000000005,7.05,7.0
1,4,4,4,4,0,4,1,2.9763,7.126500000000001,6.3502,5.5132,5.212899999999999,6.0
2,1,2,3,3,2,4,4,3.0852000000000004,6.5458,5.3045,6.2016,7.5427,5.0
2,2,2,3,2,2,2,3,3.9591,6.275799999999999,6.3386000000000005,5.8503,6.273599999999999,7.0
0,1,2,0,3,2,1,2,4.276800000000001,7.1079,3.8615,6.3979,6.336,5.0
0,0,2,4,3,0,4,1,3.2383,7.2244,6.132000000000001,5.8894,5.6997,4.0
0,2,4,4,4,4,2,3,4.890999999999999,7.4213,5.0096,5.3763,4.1373,5.0
0,2,2,4,3,4,0,3,4.7046,7.393699999999999,4.2644,5.853700000000001,4.9115,5.0
0,2,4,4,4,0,4,1,4.0335,7.421399999999999,6.4069,5.680300000000001,4.3809,5.0
2,4,2,0,1,3,1,4,3.8921,6.359,3.6542000000000003,7.044,6.8016,4.0
0,1,2,4,3,4,1,4,3.911200000000001,7.4836,3.9743,6.4586,5.8724,4.0
0,2,4,3,4,2,2,3,5.1133999999999995,6.9815,5.6946,5.4327,4.9089,5.0
2,1,2,1,3,0,1,1,2.2392,6.9466,4.958799999999999,6.419700000000001,6.9728,5.0
3,2,2,3,4,1,4,1,3.8334,6.4892,6.6712,5.665800000000001,5.724600000000001,5.0
3,4,2,0,4,2,1,4,4.1431,6.6232999999999995,4.877,7.0196,5.787299999999999,4.0
0,1,1,1,3,0,1,1,2.8697000000000004,7.3797,4.0271,5.404100000000001,5.5781,6.0
0,2,2,2,2,2,2,2,4.7412,6.762099999999999,5.5532,5.9946,5.2078,7.0
2,1,2,3,2,0,4,1,2.378,6.489300000000001,6.6161,6.178800000000001,6.900500000000001,4.0
0,4,4,4,4,4,1,4,4.2332,7.4693,4.7291,6.3759,4.4859,6.0
4,4,4,4,4,2,2,2,4.1593,6.9220999999999995,5.0309,5.6137,4.8508000000000004,7.0
0,1,2,2,4,3,1,4,4.2734000000000005,7.1122,4.2867999999999995,7.0443,5.8198,4.0
0,4,2,4,3,0,1,3,4.038399999999999,7.4958,5.5567,6.4619,5.2463999999999995,4.0
0,2,2,3,3,2,4,1,4.4562,6.9692,6.1209999999999996,5.654000000000001,6.0862,4.0
2,4,2,4,2,3,1,4,3.1343000000000005,6.5938,5.4291,7.1964,6.085999999999999,5.0
0,2,2,2,1,3,1,2,5.181400000000001,6.891399999999999,4.1892,6.4313,5.3004,5.0
0,2,2,4,3,0,4,1,3.9279000000000006,7.3913,6.1184,5.8424000000000005,5.3528,4.0
3,4,4,4,4,3,1,3,4.0481,7.005299999999999,5.5028999999999995,6.6213999999999995,4.5156,6.0
3,2,2,2,2,3,2,3,4.357,6.3948,5.5764,6.1844,5.194999999999999,7.0
2,1,2,1,3,4,1,4,2.6466000000000003,6.8797999999999995,3.6064,6.268800000000001,7.0064,5.0
3,2,2,2,1,3,1,3,4.8781,6.5431,4.813999999999999,6.4707,5.335999999999999,6.0
0,4,2,2,4,4,0,4,4.4238,7.135999999999999,4.0913,6.7138,5.1255999999999995,6.0
1,1,2,0,3,2,2,3,3.8145999999999995,6.7109,3.9923,5.428,7.060699999999999,5.0
0,2,2,4,2,0,4,3,4.0826,7.106999999999999,6.4989,5.6942,4.8502,5.0
2,4,2,4,3,0,1,4,2.9365000000000006,7.02,5.4387,6.959499999999999,6.2136,4.0
3,2,2,3,4,2,1,1,4.3321,6.679600000000001,6.4337,6.4896,5.5297,5.0
0,1,2,1,3,0,1,1,3.1244,7.3481000000000005,4.6431,6.243,6.2552,5.0
0,1,2,3,3,3,2,4,4.1229000000000005,6.920699999999999,3.9086000000000003,6.3431,6.7491,4.0
3,2,2,2,3,2,2,3,4.601399999999999,6.6879,5.5611999999999995,5.9552,5.5682,7.0
2,1,4,4,3,2,1,1,2.9965000000000006,7.0634999999999994,5.548,6.449800000000001,6.2494000000000005,5.0
1,1,2,4,4,4,4,1,3.1301,7.1409,5.2711,5.5331,6.1419,6.0
4,4,2,4,4,4,2,2,4.0873,7.0252,4.4429,5.7053,5.1196,7.0
0,4,2,3,3,2,1,1,4.248499999999999,7.0839,5.795599999999999,6.500500000000001,6.1576,4.0
2,2,2,2,1,2,1,1,4.2128,6.5393,5.6834999999999996,6.5605,6.2359,7.0
1,2,2,4,3,2,2,1,3.9172000000000002,6.9375,5.5542,5.4944,6.1503000000000005,5.0
3,2,2,2,1,2,1,3,4.959,6.5621,5.4155999999999995,6.3203,5.384399999999999,6.0
0,1,4,4,3,0,4,1,3.2763000000000004,7.501600000000001,5.5866,5.7753000000000005,5.4673,5.0
0,2,4,2,4,2,2,2,5.010300000000001,7.066299999999999,5.2249,5.7537,4.5607,6.0
1,1,2,2,2,2,2,1,3.3032999999999997,6.542,5.6072,5.851,6.6239,7.0
2,4,2,2,4,2,4,4,3.5222999999999995,6.5888,5.9999,6.6598999999999995,6.3523,7.0
0,4,2,4,1,4,1,3,4.7721,7.2836,4.5796,6.2599,5.1779,4.0
1,1,2,3,1,2,4,1,3.6104,6.4888,5.303299999999999,5.4503,7.3025,5.0
0,4,4,4,4,0,4,1,3.6626000000000003,7.4395999999999995,6.4110000000000005,6.036700000000001,4.6334,6.0
1,2,4,4,4,2,4,1,3.7894,6.9752,6.3213,5.1645,5.2059999999999995,6.0
2,1,2,4,3,3,1,4,3.0814000000000004,6.9123,4.346,7.0382,6.825399999999999,5.0
0,4,2,3,2,2,2,1,4.1552,6.7057,6.2633,6.257,5.9863,4.0
0,2,2,2,2,2,4,3,4.6617,6.789899999999999,6.3725000000000005,5.7027,5.227099999999999,5.0
2,4,2,4,2,2,1,1,3.1137,6.6973,6.7007,6.9521,6.0626,6.0
0,2,2,0,1,2,2,2,5.362100000000001,6.7113,3.8799,5.8414,5.7921000000000005,6.0
1,1,2,1,3,2,4,1,2.7171,6.8054,4.887,5.237100000000001,7.2614,5.0
1,1,2,0,1,2,2,1,3.9242,6.4912,3.9339,5.6978,7.2082,6.0
0,4,4,4,4,0,1,1,3.8258000000000005,7.536099999999999,6.0815,6.526800000000001,4.4523,6.0
0,1,2,4,4,0,1,1,3.6737000000000006,7.5328,5.684799999999999,6.7915,5.4195,5.0
0,4,4,4,4,0,1,2,3.9901000000000004,7.505699999999999,5.5045,6.423900000000001,4.2828,5.0
0,2,2,4,4,2,1,1,4.7032,7.3370999999999995,6.122199999999999,6.522200000000001,4.998,5.0
2,4,2,3,4,2,1,1,3.5332000000000003,6.6648000000000005,6.4694,6.8592,6.4559,5.0
0,2,2,3,1,2,2,3,5.4356,6.7215,5.1114,5.6376,5.8505,5.0
0,2,2,0,1,4,2,1,5.0615,6.8925,3.7993,5.691800000000001,5.6778,5.0
0,4,4,4,3,0,4,1,3.4927000000000006,7.457199999999999,6.0529,5.8547,5.0527,5.0
0,1,2,4,4,3,1,4,4.136500000000001,7.296200000000001,4.3884,7.0435,5.6884999999999994,4.0
2,1,2,4,2,2,4,1,2.7341,6.6452,6.5639,6.3826,6.6583000000000006,6.0
0,4,2,4,1,3,1,4,4.6108,7.0395,4.2019,6.9837,5.6629,4.0
3,1,2,3,1,3,1,3,4.239999999999999,6.500699999999999,4.4807999999999995,6.5508,6.3595999999999995,6.0
2,1,2,4,3,0,4,4,2.5568999999999997,6.967899999999999,5.3019,6.39,6.8093,4.0
2,1,2,3,4,2,1,4,3.4183000000000003,6.6247,5.3331,6.8737,6.9422999999999995,5.0
0,2,2,2,2,0,1,1,4.0645,7.0297,6.3041,6.412100000000001,4.9782,6.0
0,1,2,1,1,0,2,2,3.7867000000000006,6.9837,3.6223,5.8606,6.2089,6.0
0,2,2,2,4,2,1,2,5.004400000000001,7.122699999999999,5.4436,6.420100000000001,4.9597999999999995,5.0
2,0,2,4,2,2,4,1,2.6318,6.4157,7.0397,6.1526,6.338100000000001,5.0
2,4,2,2,2,2,4,4,3.1888999999999994,6.3323,6.2586,6.556699999999999,6.4468,7.0
