var_0,var_1,var_2,var_3,var_4,obj_0,obj_1,obj_2,obj_3,obj_4,obj_5
0,0,0,17,0,4.278700000000001,3.6197,2.2984,2.7728,2.4174,4.0
17,1,8,12,8,4.4559999999999995,2.0834,2.8601,2.431,3.1985,2.0
15,15,0,2,5,4.4292,3.7438000000000002,4.2112,2.9531,1.6012,2.0
0,9,18,15,5,3.4779,3.5462000000000002,3.4854,4.3783,2.0278,1.0
6,9,18,4,5,2.5811,3.805,4.4067,4.2656,2.791,1.0
17,1,0,12,8,4.4984,2.441,3.3404000000000003,3.0657,3.0852,1.0
12,8,18,4,5,2.457,4.6596,4.6021,3.1298000000000004,3.1603,1.0
2,2,2,11,3,1.2214,3.3409999999999997,2.9585999999999997,2.5414,4.189,3.0
15,9,0,12,8,4.6326,2.2578,4.0295,3.5429,1.7006,1.0
10,5,10,4,5,2.6651999999999996,3.7704000000000004,4.4262,4.0534,2.4734,3.0
15,9,1,15,5,3.6671000000000005,2.7141,3.3416,4.2562,2.2171,2.0
8,8,8,11,5,3.1254,3.5812,3.7644,1.8094000000000001,4.181900000000001,3.0
0,0,9,15,14,4.1836,2.6923,0.6268,3.6069,2.6766,2.0
8,8,9,10,14,3.2084,3.3035,2.0997999999999997,2.6676,4.0076,2.0
3,9,7,12,5,3.1386000000000003,2.2714,4.381,4.3843000000000005,2.3817,1.0
2,5,18,4,5,1.7846,3.4449,4.3349,4.4013,3.3249999999999997,2.0
3,3,3,12,3,3.2339,1.7308999999999999,3.2337,3.1940999999999997,3.2513,4.0
8,9,17,12,5,3.0749000000000004,2.5888,4.7718,3.1973000000000003,3.3889,1.0
8,8,14,10,9,2.4617,4.2987,3.4596,1.2287,3.8533,2.0
9,0,0,9,0,3.5248,4.3086,2.1559,2.2951,2.7293,4.0
5,5,18,14,5,2.0138,3.3989000000000003,4.6272,3.6708999999999996,3.0945,3.0
6,2,9,1,0,1.9673,3.7762000000000002,1.8256,4.2862,4.2036,1.0
0,2,9,15,18,3.2312000000000003,3.3006,1.6548,4.335,3.0011,1.0
8,8,18,12,5,2.8840000000000003,3.7669,4.6517,3.0311000000000003,3.9414999999999996,2.0
10,10,10,10,5,3.5587,4.1103,3.7854,2.6131,2.5494,4.0
7,1,0,10,5,4.1807,3.6473000000000004,3.4971,2.3242,3.1925999999999997,1.0
17,5,9,15,5,3.2268999999999997,2.693,2.4305,4.3498,3.5858999999999996,2.0
10,9,10,2,8,3.8684000000000003,3.3136,4.2391,3.4636,0.854,2.0
9,9,9,4,5,3.5474999999999994,3.6967000000000003,3.6364,3.8089999999999993,2.4461999999999997,3.0
2,2,0,2,0,2.4866,3.7513000000000005,2.9858,3.9489,3.2845,4.0
5,5,11,11,5,2.4866,2.8157,4.4186,3.0068,3.4008,4.0
10,10,14,14,10,2.7582000000000004,3.2518000000000002,4.1407,2.5294,2.2481,4.0
10,10,18,4,5,2.7503,4.1818,4.6701,3.4951999999999996,2.5167,2.0
0,0,8,10,5,4.3853,3.5923,1.8055,1.9921,2.8430999999999997,2.0
6,2,2,1,0,1.3047,4.3717,2.0821,3.5749,3.9684000000000004,2.0
17,8,14,11,5,3.2431,3.7953,3.8178,2.4177,4.2293,1.0
7,1,0,12,5,4.290900000000001,3.0069000000000004,4.1618,2.8476,3.4105999999999996,1.0
8,8,1,1,1,2.1513,3.9236999999999997,2.8830999999999998,3.003,3.9372,4.0
9,0,0,2,0,4.1478,4.3023,2.6972,2.3287,2.2866,3.0
10,9,14,2,5,3.3832000000000004,3.7307000000000006,4.7767,3.3971999999999998,2.1099,1.0
7,8,14,17,5,3.6474,3.6099,4.4815000000000005,2.1223,3.3064,1.0
9,2,18,1,5,2.1622,4.6511,3.5518,3.4090999999999996,3.4774,1.0
6,2,1,11,5,1.9989999999999999,3.3714,3.2418,3.5905000000000005,4.5476,1.0
10,5,10,5,5,2.6955,3.4937,3.6214,3.6135,2.5879,4.0
9,0,10,2,5,4.2396,4.4011000000000005,3.308,2.1097,2.0474,1.0
8,8,14,1,5,2.6254,4.263199999999999,4.0904,2.5686999999999998,4.064,2.0
9,10,10,10,9,3.2891,4.4853,3.0453,1.1899000000000002,2.5233,4.0
8,8,8,12,5,3.5065,3.1590000000000003,3.9091000000000005,2.3821000000000003,4.1207,3.0
6,1,0,4,18,3.3258,3.6081000000000003,3.5202000000000004,3.5749999999999997,3.2847999999999997,1.0
2,2,16,16,0,1.9256000000000002,2.9528,2.2865,4.4514000000000005,3.2963,3.0
8,8,17,12,5,2.9510000000000005,3.0540000000000003,4.6033,2.8318,4.1037,2.0
2,2,18,2,18,1.9724,3.8291999999999997,3.5323,3.8198999999999996,3.1938999999999997,4.0
17,9,9,15,5,3.7832,2.8053000000000003,2.5309,4.3677,2.9737,2.0
9,8,14,9,9,2.3667,4.5771999999999995,3.3268,1.5749,3.2413,3.0
10,10,8,10,8,3.9144,3.0145999999999997,3.044,1.9247999999999998,2.2452,4.0
9,2,2,9,16,1.3175000000000001,4.7494,2.6403,2.1401999999999997,3.1315,3.0
0,0,0,12,0,4.324,3.3979,2.3174,3.1715,2.8498,4.0
5,10,10,10,5,3.5801,3.9213999999999998,3.5685,2.2126,2.8287,4.0
8,8,14,14,14,2.6537,3.4050999999999996,3.7344999999999997,2.4144,3.7643,4.0
0,9,9,12,0,3.8807000000000005,2.8625,2.6194,4.316700000000001,2.6589,3.0
8,8,17,12,8,3.2270000000000003,2.5031,4.3199,2.5805,3.349,3.0
2,9,0,12,5,3.3816000000000006,2.6581,4.2376,4.2582,3.3007,1.0
12,8,14,2,5,3.1615,4.4445,4.5676000000000005,2.2437,3.1377,1.0
0,8,0,15,5,4.0189,3.7611,3.0545999999999998,3.9985,2.8085,2.0
6,5,4,4,5,1.7920999999999998,2.8878,3.6893000000000002,4.4683,3.5563,3.0
9,9,18,2,5,3.4257,4.214300000000001,4.564,3.253,1.9539999999999997,2.0
11,0,0,11,0,3.1609000000000003,3.8390000000000004,2.5323999999999995,2.1706,3.4857,4.0
8,8,0,1,0,2.7428000000000003,4.2982,3.2253999999999996,3.1054,3.802,3.0
2,2,18,4,18,1.6015000000000001,3.8474,3.5364,4.1762999999999995,3.4463999999999997,3.0
15,15,10,2,5,4.3071,3.931,4.1889,2.7554,1.264,2.0
8,8,17,17,8,3.1817,2.7249,4.3009,2.1818,2.9166000000000003,4.0
2,5,1,12,0,2.0459,2.3033,3.2316,4.4411000000000005,4.0661,1.0
9,8,9,9,9,2.5258,4.238300000000001,2.4255,2.3042000000000002,3.2511,4.0
0,13,18,4,0,2.5004,4.2646,3.2592000000000003,4.0978,2.3761,2.0
17,1,0,1,0,3.4163,3.7735000000000003,2.4597999999999995,3.4055999999999997,3.6344999999999996,3.0
0,12,9,15,0,3.2816,3.2640000000000002,0.9821,4.433800000000001,2.9508,2.0
5,5,12,12,5,2.6992000000000003,2.7289,3.9693000000000005,3.5811,3.416,4.0
17,8,0,1,14,3.3052000000000006,3.4449,2.2441999999999998,3.5334,3.9410999999999996,1.0
17,1,8,12,5,4.18,2.6343,3.1435,2.6822999999999997,3.9532,1.0
2,2,9,12,14,2.4751000000000003,2.1788,2.0627,4.3115000000000006,4.3751999999999995,2.0
15,15,17,17,5,3.7908999999999997,2.8724,4.4748,2.5791,2.0396,3.0
9,8,0,2,5,3.9667000000000003,4.4292,4.1332,2.8731999999999998,2.7347,1.0
17,12,0,12,14,3.5462000000000002,2.4517,2.0051,3.6662000000000003,4.115,2.0
9,8,16,4,0,3.4139999999999997,4.5351,3.2444,3.3127,2.4123,1.0
10,2,10,2,0,2.7023,4.327100000000001,3.3394,3.6152999999999995,2.367,3.0
