var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,obj_0,obj_1,obj_2,obj_3,obj_4,obj_5
2,1,2,3,1,3,1,4,4.9,5.0014,4.2344,7.2557,7.3494,5.0
8,8,2,3,8,2,2,3,6.0992,5.0358,6.763,4.0809,6.2276,6.0
0,2,2,4,4,9,1,9,6.1579,7.1762999999999995,6.2317,6.472300000000001,4.7427,4.0
9,2,2,3,8,9,2,3,6.9588,5.9841999999999995,6.2482,4.3893,5.2525,5.0
9,2,2,2,8,9,6,9,6.2781,6.0306,6.931,5.1004000000000005,4.923100000000001,5.0
6,7,2,3,6,2,2,3,5.5555,4.5808,5.4822,5.916500000000001,7.4144,5.0
0,2,2,0,6,2,2,2,6.6102,5.305600000000001,4.420400000000001,6.3821,5.7345,6.0
6,4,2,3,6,2,1,4,5.376900000000001,5.1246,5.6875,7.3036,6.9353,4.0
2,1,2,2,2,2,1,1,4.3095,6.0319,6.2924,7.223699999999999,6.661700000000001,7.0
6,1,7,7,3,6,1,1,4.0443,7.3475,3.9932999999999996,5.3504000000000005,6.3304,5.0
9,1,2,7,3,9,1,3,5.4957,7.7638,4.8174,5.2836,5.985799999999999,4.0
9,9,3,9,3,9,9,3,4.7744,6.3813,4.0666,4.8772,5.698300000000001,7.0
0,2,2,4,6,2,1,9,6.2212,6.651400000000001,6.2635,6.8506,5.115500000000001,3.0
8,1,2,3,2,2,4,1,4.3842,5.817399999999999,7.0755,5.655899999999999,7.1972,4.0
9,4,4,7,1,9,1,1,5.7804,7.5708,5.1522,5.330599999999999,5.165000000000001,5.0
2,1,2,3,3,2,4,1,4.2653,5.6575999999999995,6.1384,6.452999999999999,7.5421000000000005,5.0
9,4,2,7,6,2,1,1,5.6362000000000005,7.2768,5.909999999999999,6.212899999999999,5.687,3.0
9,4,2,7,3,9,1,1,5.3939,7.8248,5.520099999999999,5.6526,5.7490000000000006,3.0
1,1,2,2,1,2,2,1,5.2017999999999995,5.623,4.8553999999999995,6.161999999999999,6.985099999999999,7.0
0,2,2,6,6,2,0,2,6.7755,5.8926,4.532500000000001,6.2035,4.699299999999999,6.0
0,2,2,3,4,9,1,3,6.5461,6.6056,5.7981,6.0982,5.2646,3.0
0,2,2,6,1,3,1,1,6.6016,6.9375,4.6998999999999995,6.2265999999999995,4.9915,4.0
8,4,2,3,5,2,1,9,5.3403,6.1799,7.3622,6.1257,6.271800000000001,2.0
0,4,2,7,1,9,1,3,6.3342,7.0561,4.5405,6.051400000000001,5.3285,2.0
3,4,2,3,4,2,1,4,5.3536,5.2981,5.9315,7.3232,5.9066,5.0
9,2,2,6,4,2,1,3,6.5576,7.491299999999999,6.1743999999999994,5.305199999999999,4.6705000000000005,3.0
8,1,2,4,3,9,1,1,4.776800000000001,7.3172,5.821999999999999,6.0107,6.7621,3.0
0,2,2,4,8,2,4,9,6.3607000000000005,6.168200000000001,6.9906999999999995,5.484499999999999,4.6434,4.0
2,1,2,3,2,2,4,1,4.093,5.297899999999999,6.755199999999999,6.5318000000000005,7.2053,5.0
6,7,2,3,1,9,1,1,5.3756,5.5161,5.182999999999999,6.0016,7.4667,3.0
8,4,2,3,3,9,1,1,5.083900000000001,6.7414000000000005,6.316599999999999,5.906500000000001,6.8392,3.0
6,4,2,2,5,2,1,9,5.3427,6.1806,6.8801,7.0449,5.9987,3.0
8,1,7,7,3,1,1,1,3.9876999999999994,7.3235,4.9851,4.691000000000001,6.6529,5.0
9,2,2,2,8,9,1,2,6.788,6.5509,5.9233,5.0630999999999995,4.7453,5.0
2,1,2,2,1,2,1,1,4.9326,6.0899,5.3809,7.1876999999999995,6.9671,7.0
2,1,2,3,3,3,1,1,4.3476,6.179600000000001,5.199199999999999,7.0984,7.309000000000001,6.0
9,4,2,3,1,2,1,1,5.8097,6.7445,6.113199999999999,6.2729,6.405600000000001,4.0
2,4,2,3,2,2,6,1,4.1063,5.025,7.096999999999999,7.1294,6.8228,4.0
6,4,2,4,6,0,1,1,4.7424,6.6655999999999995,6.354499999999999,7.3774999999999995,6.123400000000001,4.0
9,1,2,6,1,9,1,3,6.3899,7.343,4.7806999999999995,5.228999999999999,5.645,4.0
8,1,2,3,3,9,4,3,5.022500000000001,6.139399999999999,5.9435,5.0425,7.260199999999999,3.0
9,1,2,2,1,2,1,1,5.6466,6.9818999999999996,5.513699999999999,6.3779,6.4608,6.0
2,8,2,3,5,2,4,1,4.9471,4.6591000000000005,7.190299999999999,5.6935,6.8005,3.0
0,2,2,7,7,2,1,1,6.2662,7.1444,5.2456000000000005,6.151,4.9339,5.0
0,2,2,2,6,2,1,9,6.3652,6.313000000000001,6.1586,6.8514,5.247800000000001,4.0
8,1,2,0,1,2,2,1,5.3252,5.8512,4.7656,5.8690999999999995,7.4072,5.0
2,4,2,4,2,2,6,9,4.0363,5.4902999999999995,7.294199999999999,7.2264,6.1231,5.0
2,4,2,2,5,2,6,1,4.7154,5.15,6.888299999999999,7.308299999999999,6.3448,4.0
6,4,2,4,9,0,1,9,4.3976999999999995,6.8161000000000005,7.0622,7.1015,5.805000000000001,3.0
8,1,2,0,1,9,1,1,5.4028,6.5025,4.6358,5.937100000000001,7.1551,4.0
9,9,7,7,3,9,1,1,4.8580000000000005,7.8012999999999995,4.532699999999999,4.474,5.8203000000000005,5.0
6,4,2,4,2,2,4,9,4.4797,6.045999999999999,7.3900999999999994,6.5671,6.1692,5.0
0,4,2,4,5,2,1,1,5.823,6.7883,6.4723999999999995,7.120099999999999,5.278600000000001,4.0
0,4,2,0,6,2,2,4,6.1766000000000005,4.7626,4.331600000000001,7.0347,6.2283,5.0
9,4,4,4,4,9,1,1,5.5307,7.6699,6.3857,5.985900000000001,4.8619,6.0
0,2,2,3,8,9,2,4,6.913500000000001,4.851500000000001,5.3660000000000005,5.414,5.2908,3.0
9,1,2,4,4,0,1,1,4.7886,7.731999999999999,6.296599999999999,6.5085999999999995,5.6767,4.0
0,2,2,2,8,3,2,3,6.9547,5.7289,5.3357,5.6272,4.7289,5.0
2,1,2,7,7,2,1,1,4.7936000000000005,6.6766000000000005,5.0992,6.648200000000001,6.3186,6.0
6,1,2,4,3,0,1,1,4.1358999999999995,7.190300000000001,5.7771,6.982799999999999,6.696000000000001,3.0
2,4,2,3,6,3,4,4,4.8925,4.2374,5.436100000000001,7.1126,6.9924,5.0
8,4,2,4,9,0,1,1,4.4279,7.0745000000000005,7.1856,6.478300000000001,5.926700000000001,3.0
0,2,2,2,6,2,1,4,6.4461,5.5026,5.263,7.0649999999999995,5.5276000000000005,4.0
8,8,2,3,3,2,1,3,5.3362,6.041899999999999,6.4033,4.9747,6.8858,5.0
5,1,2,3,5,2,1,3,5.4895,5.9293,6.2726999999999995,6.1953,6.4237,5.0
0,2,2,2,8,9,1,9,6.8157,6.4384999999999994,6.2774,5.722799999999999,4.495500000000001,4.0
3,2,2,3,2,3,2,3,5.5791,5.1118,5.8610999999999995,6.2409,5.609699999999999,7.0
9,4,2,4,2,2,4,9,4.953399999999999,6.610799999999999,7.5515,5.9109,5.5847,6.0
9,4,2,4,4,4,1,1,5.3108,7.7053,6.0714,6.355700000000001,5.2235000000000005,5.0
9,1,2,4,8,9,1,3,6.2106,7.1617999999999995,5.9068,5.231399999999999,5.2718,3.0
9,2,2,4,9,9,1,9,5.8323,7.2973,6.9154,5.783100000000001,5.1204,5.0
9,1,2,4,8,9,1,1,5.8924,7.2672,6.143199999999999,5.5085,5.4496,4.0
0,1,2,0,6,2,2,4,5.9602,4.807,3.8653,6.942799999999999,6.6429,4.0
7,2,2,3,8,2,2,3,6.8634,5.3037,6.593699999999999,4.600300000000001,5.4140999999999995,5.0
9,2,2,2,1,9,1,1,6.3817,6.987,5.696999999999999,5.799899999999999,5.6977,6.0
9,2,2,3,3,2,2,9,5.8206999999999995,6.378299999999999,6.4802,5.3931000000000004,6.1326,6.0
7,4,2,3,5,2,1,9,5.8155,5.9396,7.2414,6.145300000000001,5.8392,2.0
0,2,2,2,2,2,1,1,5.7821,6.4997,6.4388,6.7265,5.277,6.0
8,4,2,4,3,2,6,1,4.479100000000001,6.4356,6.772199999999999,6.370800000000001,6.659800000000001,3.0
6,1,2,4,9,3,1,1,4.5219,6.7745,5.7356,7.2668,6.6271,3.0
9,8,2,3,1,9,2,3,6.4277999999999995,5.5968,5.4933,4.5006,6.4163,4.0
0,2,2,4,4,3,1,1,5.9085,7.1556999999999995,5.6754,6.9793,4.997800000000001,4.0
2,4,2,2,2,2,4,9,4.3834,5.3804,7.3138,6.721499999999999,6.2233,6.0
6,1,2,4,1,3,1,1,4.9479999999999995,6.7365,4.8476,7.1837,6.8641000000000005,4.0
8,1,2,3,6,2,4,9,4.9673,5.630699999999999,6.7953,5.780799999999999,7.167999999999999,2.0
6,1,2,1,3,2,1,1,4.1788,6.6852,5.046,6.6240000000000006,7.3641000000000005,5.0
0,1,2,7,1,9,1,1,5.7996,7.2059,4.310599999999999,6.236600000000001,5.9209000000000005,4.0
9,2,2,3,3,9,2,1,5.9478,6.5121,5.9759,5.2347,6.2446,5.0
9,1,2,2,9,2,1,1,5.2205,7.0199,6.401699999999999,6.461,6.2238,6.0
9,1,2,4,3,0,1,1,4.6095999999999995,7.7551000000000005,5.9384999999999994,6.326600000000001,6.1115,3.0
7,4,2,3,9,2,4,9,5.2935,5.5626,7.622999999999999,5.715400000000001,6.2104,4.0
2,1,2,3,9,0,1,1,4.011,6.068,6.4273,7.0662,6.8411,4.0
9,2,4,7,4,2,1,1,5.7317,7.7635,6.079599999999999,5.3149,4.605100000000001,4.0
9,2,2,3,8,9,1,3,6.8886,6.567799999999999,6.3972,4.7148,5.0964,4.0
1,1,2,2,1,2,1,1,5.1316,6.2066,5.0043999999999995,6.487499999999999,6.829,7.0
7,2,2,3,5,2,2,9,6.2566,5.3378,7.0882,5.407400000000001,5.7428,4.0
2,4,4,4,4,2,1,1,4.6689,6.7102,6.531699999999999,7.0532,5.4642,6.0
6,4,2,4,6,3,1,9,5.1244,6.4474,5.9452,7.4365000000000006,6.1149000000000004,3.0
0,2,2,4,5,2,1,9,6.2146,6.704000000000001,6.6937,6.608599999999999,4.8181,3.0
7,2,2,3,8,9,4,3,6.777800000000001,5.413999999999999,6.7935,4.173299999999999,5.3462000000000005,3.0
9,2,2,3,8,2,1,9,6.4433,6.5394000000000005,7.137899999999999,5.1503,5.1622,4.0
8,1,2,4,4,0,1,1,4.3658,7.359500000000001,6.484099999999999,6.442500000000001,6.1749,4.0
2,4,2,4,2,0,6,9,3.5941,5.6234,7.319399999999999,7.2187,5.874700000000001,4.0
9,2,2,4,9,9,4,9,5.669099999999999,6.7562999999999995,7.245,5.2881,5.304600000000001,6.0
9,4,2,2,5,2,1,9,5.8164,6.7454,7.041499999999999,6.3887,5.4142,4.0
9,2,2,2,9,2,1,1,5.8078,6.9573,6.8637999999999995,6.140499999999999,5.5567,6.0
8,2,2,3,1,2,2,3,6.146199999999999,5.6648,5.911099999999999,5.191800000000001,6.629599999999999,5.0
3,1,2,2,1,3,1,1,5.2798,6.1144,4.739699999999999,7.3248999999999995,6.2445,6.0
7,2,2,3,6,9,2,4,6.4919,4.5425,5.4836,5.6055,6.223999999999999,3.0
0,2,2,0,1,2,0,3,6.744,5.7077,3.8986000000000005,6.289199999999999,5.6517,5.0
8,1,7,7,3,9,1,1,4.471,7.4851,4.7993999999999994,4.7672,6.5429,4.0
8,8,2,3,4,2,4,1,5.0338,5.5832,7.3274,4.9388000000000005,6.813,4.0
0,2,2,4,4,9,1,3,6.4554,7.137,5.7698,6.2943,4.7729,3.0
0,7,2,2,1,2,2,2,6.1606,4.9457,4.3154,5.9817,6.3941,5.0
3,4,2,2,6,3,1,5,5.2440999999999995,5.425500000000001,5.2211,7.7905999999999995,5.48,3.0
3,4,2,4,9,2,1,9,5.027699999999999,6.3993,7.033999999999999,7.249599999999999,5.3015,4.0
