var_0,var_1,var_2,var_3,var_4,obj_0,obj_1,obj_2,obj_3,obj_4,obj_5
3,9,7,2,7,3.3516,2.7109,4.1814,4.368200000000001,1.4344999999999999,2.0
8,2,9,1,2,1.9989000000000001,3.8064,2.8858,3.8814,4.5148,2.0
8,8,0,8,2,3.0217,3.6557999999999997,4.4741,2.5748,3.8917,3.0
6,7,1,7,2,1.8396000000000001,2.0829,3.2229,3.5622,4.7328,2.0
7,9,0,8,8,3.7478000000000002,2.4358000000000004,4.6067,2.9477,1.9139,2.0
0,1,6,7,7,4.1457,2.4458,2.3213,2.8093000000000004,3.1964,2.0
9,8,0,2,1,4.3527000000000005,4.526000000000001,4.1217999999999995,2.1428000000000003,2.495,1.0
0,0,0,0,2,3.6102,3.7267000000000006,3.0004,3.2462,2.7981,4.0
8,5,0,7,2,2.3991,2.6961,4.008,3.1746000000000003,4.2333,1.0
8,9,0,2,7,3.8857,3.6298,4.3513,3.3527,2.3756,1.0
3,8,7,4,2,2.4057000000000004,3.2633,4.2599,4.5024999999999995,2.8222,1.0
1,1,1,1,1,2.9518,3.0355999999999996,2.7603,2.5758,3.6483999999999996,5.0
2,2,7,7,2,1.3171,2.3696,3.4201,4.097300000000001,4.21,4.0
0,0,9,2,7,4.5786999999999995,3.6661,2.0476,3.3286000000000002,2.2262,2.0
8,8,0,1,2,2.7234,4.2265999999999995,3.9635,3.3951000000000002,4.1779,2.0
6,1,0,7,2,3.0476,2.8302,3.4842,3.3452,4.258,1.0
9,8,0,8,4,3.6544999999999996,3.7061,3.8514,1.7844000000000002,3.3053999999999997,2.0
9,0,6,1,1,4.1624,3.6459,2.2239999999999998,1.4664000000000001,2.9666,2.0
9,1,8,8,1,4.2882,3.2120000000000006,3.5639,0.752,2.8390000000000004,3.0
3,9,9,4,8,3.1554,2.4252000000000002,3.635,4.9376999999999995,1.7479,2.0
7,8,0,5,2,3.4452,3.6652000000000005,3.5040999999999998,2.9976000000000003,3.4452000000000003,1.0
9,2,2,9,2,1.7232999999999998,4.7509999999999994,2.8859,2.8074000000000003,3.5278,4.0
2,2,2,2,2,1.6324,3.8527,3.2944,3.656,3.5914,5.0
2,3,9,1,2,2.0429000000000004,2.6429,2.8247,4.7461,4.3447,2.0
0,8,2,2,7,3.5211,4.5758,3.1172,3.1298,2.3118999999999996,2.0
9,0,2,1,1,3.3255999999999997,4.6344,2.4274,1.3352,2.7430000000000003,2.0
8,8,2,1,2,1.8885999999999998,4.5537,3.534,2.849,4.1089,3.0
2,9,9,9,2,2.3480999999999996,2.7415,3.0363,4.5224,3.4422,4.0
3,2,7,4,7,2.3045,3.2182,3.6356,4.6562,2.5433000000000003,2.0
6,2,1,1,2,1.5547,3.5661,2.9498,4.566,4.688,3.0
8,8,6,1,4,2.9353999999999996,3.2430000000000003,2.8954,2.1237,4.2444,2.0
9,8,0,7,1,3.8736,3.8129,3.6359999999999997,1.8852000000000002,3.3201,1.0
9,8,0,4,7,3.8137000000000003,4.628500000000001,3.9993999999999996,3.4552,2.8447,1.0
0,1,9,4,7,4.0797,3.5372,2.7479,4.1289,2.6646,1.0
7,9,7,2,7,3.6898999999999997,2.9466,4.4125,3.5251,1.6675,3.0
2,3,0,4,7,2.8826,2.9736000000000002,3.7443999999999997,4.5054,3.3143000000000002,1.0
6,8,9,1,4,2.7103,3.4108,2.4831,3.4956,4.3715,1.0
9,2,2,1,7,2.2102,4.8811,2.7222,3.0688,3.3318000000000003,2.0
9,0,0,1,1,4.1604,4.307300000000001,2.8568999999999996,1.8813,2.8120000000000003,3.0
8,8,0,4,8,3.0668,3.8104999999999998,4.5146,3.4643,2.9329,3.0
9,9,0,2,2,3.8574,3.9285,4.4067,3.5167,2.2977999999999996,3.0
8,5,0,8,1,3.2084,2.8905,4.426,1.9345000000000003,3.2714999999999996,2.0
9,9,2,2,7,3.4737,4.3294,3.7343,2.8727,1.8083999999999998,3.0
2,1,1,2,2,2.7209000000000003,2.8668,3.7152,3.9534000000000002,3.637,4.0
2,9,0,4,8,2.8995,2.683,4.3629,4.7162,2.2262,1.0
8,8,8,1,2,2.681,3.8492,3.4638,2.6982,4.3052,3.0
9,2,0,2,2,3.1811999999999996,4.4176,3.8567000000000005,3.3923,3.1541,3.0
8,8,7,8,8,2.4776999999999996,2.8411999999999997,4.7409,2.7049000000000003,2.7858,4.0
0,9,0,2,9,4.2968,2.6814999999999998,3.4788,3.2570000000000006,1.5600999999999998,3.0
9,2,2,2,2,2.3464,4.7447,3.4272,2.8462,3.0851,4.0
2,1,0,7,7,3.2584,2.5768,3.2699,3.4009,3.7594000000000003,2.0
8,8,1,1,1,2.7771,3.8667999999999996,3.5637999999999996,2.5942,3.9425999999999997,4.0
6,0,6,7,1,3.7969,2.3053999999999997,2.0389,1.5445000000000002,3.7091000000000003,2.0
5,5,7,4,8,2.0314,2.3571,4.6035,4.3142,2.2619,2.0
2,5,1,1,2,1.4342,2.603,3.428,4.8256,4.3656999999999995,3.0
6,0,0,1,7,3.5186,3.8268,2.5689,3.4375,3.4937000000000005,2.0
2,2,2,1,2,1.0451000000000001,3.9153000000000002,2.8323,3.9765,4.2585,4.0
8,5,7,8,2,1.9182,2.4581,4.7242999999999995,3.0852000000000004,3.5136,2.0
6,2,6,7,2,2.2304000000000004,2.4783,2.5766,3.376,4.7183,3.0
2,8,2,2,8,2.3117,3.5999,3.7606,3.3817000000000004,2.6195,4.0
9,8,0,8,2,3.4444999999999997,4.0283,4.2866,2.6409000000000002,3.3934999999999995,2.0
8,1,8,7,2,3.0561,2.6451000000000002,3.3334,1.9260000000000002,4.2989999999999995,2.0
6,0,6,7,2,3.1776999999999997,2.3159,2.1552000000000002,2.5424,4.2267,2.0
7,9,6,2,7,4.3629,2.7281,3.5976,2.9574,2.0976,2.0
7,8,0,2,1,4.4051,3.9132000000000007,4.1884999999999994,2.0963000000000003,2.5606000000000004,1.0
3,4,4,4,8,1.9977,1.9931999999999999,3.5924000000000005,4.8525,1.7160000000000002,3.0
8,8,0,8,1,3.6409000000000002,3.6452999999999998,4.3578,1.5769000000000002,3.3741000000000003,3.0
8,8,8,8,1,3.5984999999999996,3.2679,3.8581,0.88,3.5014000000000003,4.0
7,0,0,2,1,4.8001000000000005,3.6319,3.3857,1.5143,2.2104999999999997,2.0
0,0,0,1,1,4.3317,3.9457000000000004,2.4084,2.5144,2.6007,4.0
2,2,4,4,2,1.1987,2.9585000000000004,3.3592,4.8724,4.0108999999999995,4.0
2,5,7,0,2,1.2264,2.2799,4.3690999999999995,4.5153,3.4877,2.0
0,0,9,5,7,4.2379999999999995,3.4076,1.2469000000000001,3.232,2.5932000000000004,2.0
9,8,0,8,8,3.5715,3.6566,4.3713999999999995,2.6182000000000003,2.5630999999999995,3.0
0,8,0,2,2,3.9048,4.1749,3.7896000000000005,3.7738,2.8012999999999995,3.0
9,8,2,2,1,3.5179,4.8531,3.6922999999999995,1.5967000000000002,2.4259999999999997,2.0
8,2,2,4,2,1.5527,4.3904,3.6189,3.1925,3.8358000000000003,3.0
8,8,1,1,2,2.1578999999999997,3.8773,3.6801,3.5921,4.4601999999999995,3.0
8,8,2,1,1,2.5077999999999996,4.5432,3.4176999999999995,1.8511,3.5913000000000004,3.0
8,8,0,4,2,2.9398,4.1822,4.429799999999999,3.487,3.7633,2.0
6,8,9,1,2,2.5003,3.733,2.9183,4.3521,4.4596,1.0
8,8,1,8,2,2.4562,3.3065,4.1907,2.7718,4.1739999999999995,3.0
8,1,8,8,1,3.8654,2.8395,3.7514,0.6859000000000001,3.3372,4.0
0,7,9,7,7,3.329,2.4078999999999997,2.2800000000000002,3.4789000000000003,3.4297,3.0
9,2,2,1,1,2.3783,4.7968,2.8487999999999998,2.1688,3.2346000000000004,3.0
8,8,8,7,5,3.0027,2.3689999999999998,2.7085,1.7468000000000001,4.1658,3.0
9,8,8,8,1,4.0213,3.6404000000000005,3.6706,0.9461,3.0032,3.0
2,2,2,4,2,1.2615,3.8709000000000002,3.2986,4.0684000000000005,3.8439,4.0
9,8,0,2,2,3.7335000000000003,4.5365,4.238099999999999,3.1407000000000003,3.0126,2.0
3,9,9,1,3,2.8814,2.5982000000000003,2.8374999999999995,4.5827,2.5335,3.0
6,2,2,1,2,1.2854,4.2425,2.8037,3.8229,4.3367,3.0
8,8,0,7,2,2.8316,3.4509,3.9398,2.817,4.3359000000000005,2.0
8,8,1,8,8,2.5832,2.9348,4.2755,2.7491,3.3435999999999995,4.0
8,7,8,7,2,2.4135999999999997,2.2471,3.3555,1.9460000000000002,4.4915,3.0
9,8,0,1,2,3.1462000000000003,4.5991,3.776,3.4612000000000003,3.6796999999999995,1.0
3,2,9,1,2,2.1357999999999997,3.3304,2.5339,4.7441,3.8491999999999997,2.0
6,9,0,8,2,3.0946999999999996,2.8555,4.2938,3.6731000000000003,3.2632000000000003,1.0
0,3,9,1,7,3.3793,3.2470999999999997,2.2661,4.4715,3.2066999999999997,1.0
0,0,2,2,2,3.465,4.2207,2.5573,2.6457,2.3822,4.0
6,5,1,7,2,1.7827,2.1545,3.3757,4.0939,4.6019000000000005,1.0
9,9,9,2,2,3.6852,3.6271999999999998,3.7104000000000004,3.7514000000000003,2.4932,4.0
0,1,0,2,7,4.6228,3.8203,3.4400000000000004,3.4818000000000002,2.2167,2.0
0,9,9,2,7,4.3076,3.3394,3.019,4.2866,1.8615,2.0
8,8,8,2,8,3.3952999999999998,3.4149000000000003,4.0107,2.355,2.8077,4.0
0,0,0,5,7,4.4102,3.7089000000000003,1.9432,2.9973,2.3978,3.0
0,1,0,8,1,4.5019,3.2278000000000002,3.6151,2.0820000000000003,2.5004,3.0
2,5,0,4,2,2.2161,2.9079,4.1777,4.7204999999999995,3.6688,2.0
0,0,0,2,2,4.2998,3.8936000000000006,2.9868,3.1918,2.4512,4.0
9,9,0,2,7,4.3084999999999996,4.0023,4.1638,3.4188,1.8773999999999997,2.0
1,8,8,1,1,3.208,3.4359,2.6507,1.876,3.6576000000000004,4.0
6,2,0,2,2,2.7074999999999996,3.8528000000000002,3.6953,4.048500000000001,3.7386000000000004,3.0
9,9,7,7,7,3.1584,2.8463,3.86,3.314,2.427,4.0
0,0,1,1,2,3.1470000000000002,3.6069,2.2413,3.7093000000000003,3.4006,3.0
2,7,0,7,2,2.1648,2.105,3.5349,3.5188,4.3723,3.0
6,1,0,2,5,3.7402,2.8388,3.2384,3.2295000000000003,3.1355,1.0
6,2,1,4,8,1.8981,3.15,3.5009,4.635199999999999,3.443,1.0
0,8,0,1,7,3.7686,4.3113,3.0846,3.9964,3.048,2.0
0,1,9,5,7,4.1099,3.2605,1.943,3.6199,2.7791,1.0
9,8,9,1,7,3.4251,4.3716,2.8367999999999998,3.598,3.4547,2.0
