var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,obj_0,obj_1,obj_2,obj_3,obj_4,obj_5
9,7,0,4,0,7,8,8,5.0790999999999995,7.4281999999999995,4.889199999999999,5.868500000000001,5.7782,4.0
0,7,9,0,5,1,2,3,6.0398000000000005,6.2343,5.3082,7.0207,5.913,2.0
9,7,0,2,5,8,4,3,5.9982999999999995,6.1372,6.2871,5.9232000000000005,5.4924,1.0
6,2,0,4,5,2,2,3,4.2387,6.5842,7.2452,6.9618,6.944699999999999,3.0
9,1,6,6,1,8,8,3,7.2553,6.4642,5.9091,2.6865,3.1155,4.0
0,7,0,3,0,8,2,4,6.1913,4.7904,5.861800000000001,6.2979,5.31,3.0
9,2,0,9,0,1,2,3,5.353800000000001,6.6953000000000005,6.4381,6.2799,6.088900000000001,4.0
9,8,0,4,5,2,2,3,4.8393999999999995,6.777299999999999,7.4914,6.282900000000001,5.5298,2.0
0,8,3,3,8,8,1,3,6.3186,4.2035,6.0502,5.5713,3.8877,5.0
5,2,9,3,5,8,2,3,5.2569,5.1974,7.3876,6.058,6.3256,4.0
7,4,9,3,7,9,2,3,5.6851,5.1171,6.147399999999999,4.6812000000000005,6.4726,4.0
9,1,0,4,5,2,2,3,5.3316,7.1385,7.290299999999999,5.3077000000000005,5.842600000000001,2.0
6,7,0,3,5,9,8,3,5.4633,6.217600000000001,5.2349,6.3835999999999995,7.1096,2.0
9,1,6,3,1,8,6,3,7.1841,4.9229,7.0662,2.6528,3.3868,4.0
7,2,0,0,0,9,2,4,5.4131,5.115200000000001,4.788400000000001,6.1388,6.7841,4.0
9,1,0,6,5,9,2,3,6.3672,7.1716999999999995,6.021199999999999,4.5776,5.5967,2.0
4,4,4,4,5,4,4,4,4.653700000000001,4.6967,4.2943999999999996,5.1347000000000005,5.4851,7.0
2,2,9,2,5,9,2,2,4.1236999999999995,5.3551,5.2627,7.3114,7.140199999999999,6.0
1,1,0,0,1,9,0,9,5.4446,4.9473,4.5562000000000005,4.0074000000000005,6.3496999999999995,6.0
9,2,6,6,0,2,2,3,5.406000000000001,7.2454,6.9078,5.0407,4.8208,4.0
9,1,6,0,8,9,8,3,6.8526,6.193100000000001,4.1406,3.5311,4.7141,3.0
0,7,7,2,0,2,2,7,4.735800000000001,6.2717,6.2866,6.5425,5.054200000000001,6.0
6,2,0,2,5,2,4,3,4.1665,6.1572000000000005,6.4033,7.1368,7.1776,3.0
8,2,0,3,0,2,2,9,3.9518999999999997,5.6775,7.5975,5.937000000000001,7.3644,4.0
0,2,0,2,0,1,4,8,5.0354,6.3072,4.7381,7.1614,6.132000000000001,4.0
2,2,0,0,9,9,2,9,4.7269000000000005,4.91,4.9621,6.085799999999999,6.798500000000001,6.0
0,7,7,6,0,8,2,3,6.3333,6.2307,6.4361,5.3665,3.8588999999999998,3.0
2,2,9,4,5,9,4,3,4.298,6.0078000000000005,5.5516,7.3076,7.079599999999999,4.0
7,8,6,6,7,8,6,3,6.9847,4.4004,7.071400000000001,3.4143000000000003,2.3635,5.0
7,1,1,0,5,8,6,3,7.0697,4.359400000000001,5.801900000000001,3.8976,4.4229,2.0
6,2,9,3,5,1,2,4,4.7786,5.0924000000000005,5.9348,7.239000000000001,7.124,2.0
7,7,6,6,6,8,8,8,6.2685,6.383,4.605199999999999,4.006,3.821,6.0
9,1,6,4,9,1,1,9,6.133,6.4371,5.9231,4.0687,3.8807,5.0
8,4,0,0,0,4,8,8,4.7013,6.015200000000001,4.205,4.9735000000000005,7.0433,6.0
9,7,7,7,6,7,8,7,4.4457,7.684700000000001,4.5214,4.9538,4.941800000000001,5.0
0,2,3,4,0,1,2,3,5.5303,6.3285,6.0459000000000005,7.1529,5.3797,4.0
9,7,6,6,6,9,7,3,5.9819,7.4838000000000005,4.5157,4.3965,4.4498999999999995,5.0
0,1,6,0,8,8,6,3,7.5760000000000005,4.2506,5.4099,3.3702,3.0286,4.0
9,8,7,2,0,2,2,3,4.653600000000001,6.4066,7.4648,5.8824000000000005,4.8825,3.0
9,1,9,3,5,2,2,3,5.3238,6.4737,7.2798,5.2462,6.2829999999999995,4.0
9,2,0,0,6,9,8,8,4.8933,6.9097,3.4532000000000003,5.5775,6.8263,4.0
0,7,9,6,6,9,8,8,5.6633000000000004,7.0619000000000005,3.2918,5.7502,5.3092,4.0
0,7,0,0,5,4,4,4,5.5756,5.4415000000000004,3.9518,7.064100000000002,6.1610000000000005,5.0
9,2,9,3,5,9,8,8,5.0436000000000005,6.5368,4.722799999999999,5.910200000000001,6.9904,4.0
8,4,0,7,5,7,8,8,4.4537,6.873500000000001,4.3275,4.592,6.6658,4.0
0,7,3,2,0,1,1,3,6.0266,6.0794999999999995,5.4337,7.038799999999999,4.9468,4.0
9,2,6,6,7,8,2,3,6.4774,6.2162,6.9631,4.1022,3.8286,3.0
9,7,7,7,5,1,3,3,5.2286,7.3799,6.0159,5.5964,4.883800000000001,4.0
0,7,0,6,5,8,2,3,6.663100000000001,6.263,6.3578,5.7678,4.6385000000000005,2.0
0,7,6,7,6,1,8,3,6.0091,7.469799999999999,4.2676,5.4539,4.2490000000000006,3.0
9,1,6,4,0,1,2,3,6.232200000000001,7.194,6.6375,4.818,4.5243,2.0
2,2,0,2,5,2,2,5,3.7691999999999997,5.510599999999999,6.8549999999999995,7.2122,7.0687999999999995,6.0
6,8,6,6,6,8,6,8,5.677700000000001,5.036,5.5109,4.3328,3.2998,7.0
9,1,6,6,1,1,8,3,6.9766,7.1423000000000005,5.467099999999999,3.3077,3.6071999999999997,4.0
7,7,7,6,6,3,2,3,5.1995000000000005,7.0752999999999995,5.8985,4.590400000000001,4.6686,5.0
9,7,6,4,5,1,5,3,6.1878,7.3161000000000005,6.2301,5.5615,4.583499999999999,2.0
0,7,8,2,7,8,6,3,6.8551,4.336,6.1502,5.406,3.4886,3.0
9,7,6,6,8,8,0,3,7.1671000000000005,6.0234,5.9802,3.4174,3.1769,3.0
2,2,7,3,7,2,2,3,3.9236999999999997,5.3227,7.4704,6.039000000000001,6.2667,6.0
2,8,0,4,5,2,2,9,3.7576,5.352,7.3575,7.050600000000001,6.207800000000001,3.0
3,2,0,4,5,2,3,2,3.6201,5.853700000000001,6.128699999999999,7.359500000000001,6.0768,4.0
9,7,0,4,5,1,2,3,5.7918,7.242299999999999,6.686999999999999,6.369400000000001,5.751200000000001,1.0
8,2,0,3,5,7,2,3,4.6318,6.405,7.0986,5.9858,7.3199000000000005,3.0
9,2,0,4,5,2,2,3,4.712400000000001,7.149,7.4066,6.3056,6.360200000000001,3.0
9,1,0,3,8,9,2,3,6.3667,5.986199999999999,6.061999999999999,4.2061,5.8239,3.0
9,8,0,4,5,8,2,3,5.7464,6.1187,7.4567,5.8234,4.849500000000001,2.0
0,7,1,6,9,1,5,3,7.0299000000000005,6.5077,4.5528,5.244699999999999,3.5778000000000003,2.0
7,7,0,3,5,8,2,9,5.845800000000001,4.8867,7.2229,5.4635,5.9885,2.0
2,2,0,3,0,2,0,3,4.0408,5.6135,6.9147,6.5137,7.1744,6.0
6,2,9,0,5,9,1,3,4.8309,5.926200000000001,5.104100000000001,6.8464,7.3368,2.0
0,2,0,0,0,2,2,2,4.4638,5.8372,5.1218,6.935200000000001,6.4448,7.0
8,2,0,4,6,6,2,3,4.119400000000001,7.039000000000001,6.8127,5.9191,6.7822,3.0
8,3,8,3,8,8,3,3,5.452500000000001,4.4138,6.3902,4.7752,4.869,7.0
0,2,0,3,0,2,2,3,4.9138,6.221699999999999,6.9626,6.678300000000001,6.4832,6.0
9,7,5,7,5,9,8,5,4.9996,7.149299999999999,3.6974000000000005,5.6429,5.6201,5.0
8,4,0,3,0,4,2,3,4.892099999999999,5.917,6.8517,5.1110999999999995,7.0846,4.0
9,1,6,6,0,9,8,3,6.708,7.325900000000001,4.9958,3.7585999999999995,4.396800000000001,3.0
9,1,9,6,1,3,1,3,5.9144,6.9982999999999995,5.919499999999999,3.6757999999999997,4.4854,5.0
0,7,9,3,5,1,2,3,5.955300000000001,6.2158999999999995,6.228,6.941000000000001,5.9803,2.0
9,1,0,7,6,9,8,3,5.659,7.6301000000000005,4.5253,4.2296,5.687799999999999,2.0
2,2,8,2,0,1,2,3,4.7477,5.6118,6.220000000000001,7.3995,6.1305,4.0
9,7,6,6,6,9,8,8,5.9234,7.627200000000001,3.6268,4.3954,4.5995,5.0
0,2,0,7,0,7,2,7,4.6393,6.8737,5.4278,6.402900000000001,5.8340000000000005,6.0
8,2,0,4,5,9,2,3,4.9039,6.7493,6.6476999999999995,6.1229000000000005,7.0222,2.0
0,7,1,6,6,1,1,7,5.8147,6.7956,4.2751,6.027399999999999,4.2812,5.0
2,2,1,2,5,1,1,4,4.8669,4.9438,5.0189,7.2689,6.0638,5.0
8,1,3,3,8,8,3,3,6.0436,4.4943,6.557,3.9939999999999998,4.9099,6.0
9,1,1,9,9,1,1,3,6.5172,6.2978,5.0228,4.4058,4.2269000000000005,6.0
0,2,3,2,5,1,2,4,5.654300000000001,5.1779,5.1416,7.395,5.5969,3.0
0,2,8,2,5,8,2,3,5.972300000000001,5.4984,6.3701,6.665900000000001,5.0786,4.0
0,7,8,0,7,8,0,3,6.5707,4.9149,5.0432,5.5662,4.454599999999999,5.0
8,2,0,8,5,2,2,3,3.9135999999999997,6.2726999999999995,6.7933,6.1504,7.3674,4.0
9,2,0,0,0,9,8,2,4.975299999999999,6.2898000000000005,3.774600000000001,6.0179,6.7497,5.0
9,2,0,6,6,6,2,3,4.9635,7.471900000000001,6.3025,5.3717,5.8743,4.0
0,2,9,0,5,9,2,8,5.2309,6.0754,4.2038,6.790600000000001,6.782,4.0
0,7,0,5,5,9,8,3,6.2909,6.3919,4.7196,6.0026,5.5359,3.0
0,7,0,0,5,1,8,8,5.863,6.447500000000001,3.6201,6.668800000000001,5.9903,4.0
2,2,0,3,5,2,4,5,3.4997000000000007,5.229,6.2512,7.1895,7.5287999999999995,4.0
9,1,0,0,5,9,0,3,6.1334,6.5205,5.088799999999999,4.7334,6.404400000000001,4.0
2,2,0,3,5,9,5,9,4.3987,5.1686000000000005,6.05,6.5398,7.4982999999999995,4.0
6,2,0,0,6,3,2,3,4.2454,6.4741,5.2424,6.2251,7.0642,5.0
3,8,0,4,0,8,3,3,5.128,5.192,7.0760000000000005,6.6358,4.3797999999999995,5.0
3,1,0,3,0,1,3,3,5.4322,5.6999,6.4612,6.0857,5.676,6.0
9,2,9,4,6,2,3,3,4.0087,7.1928,6.786700000000001,6.2425,6.0159,4.0
0,8,0,3,5,8,2,3,6.0084,5.2257,7.0365,6.260400000000001,5.129900000000001,4.0
8,2,0,4,6,9,8,3,4.639100000000001,7.088600000000001,5.4098,5.6775,6.8039000000000005,2.0
6,2,0,3,5,8,2,3,5.236400000000001,5.3942000000000005,7.2388,6.3062000000000005,6.7561,3.0
9,7,6,6,5,1,2,3,6.546000000000001,7.372999999999999,6.212,5.1688,4.369199999999999,2.0
2,2,9,3,5,2,2,3,3.9906,5.5922,7.2633,7.0539000000000005,7.306899999999999,5.0
9,1,9,3,0,1,9,3,5.5318000000000005,6.4555,6.4209,5.0109,5.837,5.0
9,1,6,4,7,8,2,3,6.675300000000001,6.1453,7.1695,3.7178,3.7207,1.0
9,7,6,4,5,2,2,3,5.4964,7.2931,7.0114,5.6206000000000005,4.967499999999999,2.0
2,2,9,0,5,1,4,4,4.4066,4.695,4.3066,7.6465,7.0790999999999995,3.0
8,2,0,3,5,8,2,3,5.2873,5.5865,7.587700000000001,5.5839,6.6698,4.0
9,7,0,4,5,9,8,3,5.8463,7.3138000000000005,5.3679999999999986,5.9235,6.0334,2.0
7,7,6,4,1,8,6,3,6.9777000000000005,4.925800000000001,6.978000000000001,3.7024000000000004,3.0579,3.0
3,2,9,2,0,8,2,3,5.3184000000000005,5.135800000000001,7.04,6.7138,5.4361,4.0
9,7,0,4,6,6,2,3,4.9933,7.4853,6.3823,5.8873,5.8636,2.0
0,8,3,2,0,2,2,3,5.173000000000001,5.5988999999999995,6.5025,6.9693000000000005,4.8702000000000005,5.0
0,5,3,3,5,9,0,3,5.893400000000001,5.0024,4.5331,6.0282,6.0573999999999995,5.0
0,2,5,4,5,2,4,2,3.6816000000000004,6.3599000000000006,4.5241,7.429600000000001,5.8953999999999995,5.0
0,7,0,0,5,8,2,4,6.336400000000001,4.843100000000001,4.9658,6.4419,5.4001,3.0
0,2,0,0,0,3,2,3,5.1631,6.4219,5.3201,6.415500000000001,6.2591,6.0
9,2,0,0,6,2,2,8,4.2105,6.8187,5.2489,5.8617,6.7326999999999995,4.0
8,2,0,4,0,2,2,3,4.228999999999999,6.7421999999999995,7.5703000000000005,6.1752,6.7010000000000005,4.0
9,1,6,6,5,3,2,3,6.2506,7.451,6.092599999999999,3.7646,4.303800000000001,3.0
